condsFile,subStage,cue1,cue2,correct,responseKeys,responseNames,cue1Position,cue2Position,cue1Opacity,cue2Opacity,stageLoop0.thisRepN,stageLoop0.thisTrialN,stageLoop0.thisN,stageLoop0.thisIndex,blockLoop0.thisRepN,blockLoop0.thisTrialN,blockLoop0.thisN,blockLoop0.thisIndex,stage1Loop.thisRepN,stage1Loop.thisTrialN,stage1Loop.thisN,stage1Loop.thisIndex,blockLoop1.thisRepN,blockLoop1.thisTrialN,blockLoop1.thisN,blockLoop1.thisIndex,stage2Loop.thisRepN,stage2Loop.thisTrialN,stage2Loop.thisN,stage2Loop.thisIndex,blockLoop2.thisRepN,blockLoop2.thisTrialN,blockLoop2.thisN,blockLoop2.thisIndex,cuePics,id_instr_text.started,id_instr_text.stopped,space_to_continue_2.started,space_to_continue_2.stopped,end_instructions_resp_3.keys,end_instructions_resp_3.rt,end_instructions_resp_3.started,end_instructions_resp_3.stopped,id_input_instr.started,id_input_instr.stopped,id_input_rect.started,id_input_rect.stopped,id_input_resp.keys,id_input_resp.rt,id_input_resp.started,id_input_resp.stopped,sonaID,id_input_text.started,id_input_text.stopped,final_text.started,final_text.stopped,instructions.started,instructions.stopped,end_instructions_resp.keys,end_instructions_resp.rt,end_instructions_resp.started,end_instructions_resp.stopped,space_to_continue.started,space_to_continue.stopped,instructions_stage0.started,instructions_stage0.stopped,end_instructions_resp_stage0.keys,end_instructions_resp_stage0.rt,end_instructions_resp_stage0.started,end_instructions_resp_stage0.stopped,space_to_continue_stage0.started,space_to_continue_stage0.stopped,text.started,text.stopped,resp_text1.started,resp_text1.stopped,resp_text2.started,resp_text2.stopped,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_resp.started,trial_resp.stopped,cue1Image.started,cue1Image.stopped,cue2Image.started,cue2Image.stopped,cue1Image_fb.started,cue1Image_fb.stopped,cue2Image_fb.started,cue2Image_fb.stopped,fb_text_answer.started,fb_text_answer.stopped,feedback_image.started,feedback_image.stopped,instructions_stage1.started,instructions_stage1.stopped,end_instructions_resp_stage1.keys,end_instructions_resp_stage1.rt,end_instructions_resp_stage1.started,end_instructions_resp_stage1.stopped,space_to_continue_stage1.started,space_to_continue_stage1.stopped,instructions_2.started,instructions_2.stopped,end_instructions_resp_2.keys,end_instructions_resp_2.rt,end_instructions_resp_2.started,end_instructions_resp_2.stopped,press_space_to_continue_stage2.started,press_space_to_continue_stage2.stopped,session,participant,date,expName,psychopyVersion,frameRate,
condition files/Stage1_2.xlsx,,B2,T2,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,7,7,7,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.7996742610012,None,622.7996742610012,None,622.7996742610012,None,m,1,0.6293842560007761,624.3359260990001,None,624.3359260990001,None,624.3359260990001,None,625.0174595200006,None,625.0174595200006,None,625.0174595200006,None,625.0174595200006,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T1,B2,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,7,7,7,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.9833213929996,None,626.9833213929996,None,626.9833213929996,None,m,1,1.0220274819985207,628.5193638429992,None,628.5193638429992,None,628.5193638429992,None,629.6000959699995,None,629.6000959699995,None,629.6000959699995,None,629.6000959699995,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,B4,T3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,7,7,7,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.5667075290003,None,631.5667075290003,None,631.5667075290003,None,c,1,0.8245078399995691,633.1008749450011,None,633.1008749450011,None,633.1008749450011,None,633.9834261729993,None,633.9834261729993,None,633.9834261729993,None,633.9834261729993,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,B2,T1,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,8,8,8,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.9665442469995,None,635.9665442469995,None,635.9665442469995,None,m,1,0.6808948500001861,637.5004278269989,None,637.5004278269989,None,637.5004278269989,None,638.2498585350004,None,638.2498585350004,None,638.2498585350004,None,638.2498585350004,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,T1,B1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,8,8,8,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.1999300810021,None,640.1999300810021,None,640.1999300810021,None,c,1,1.055574432000867,641.7497144869994,None,641.7497144869994,None,641.7497144869994,None,642.883448089,None,642.883448089,None,642.883448089,None,642.883448089,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,B1,T2,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,8,8,8,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.8334358159991,None,644.8334358159991,None,644.8334358159991,None,c,1,1.0608744330020272,646.368450304999,None,646.368450304999,None,646.368450304999,None,647.4834619390022,None,647.4834619390022,None,647.4834619390022,None,647.4834619390022,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,B3,T3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,8,8,8,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.4496639809986,None,649.4496639809986,None,649.4496639809986,None,c,1,0.9092333230000804,650.9841112840004,None,650.9841112840004,None,650.9841112840004,None,651.9503276860014,None,651.9503276860014,None,651.9503276860014,None,651.9503276860014,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,B4,T4,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,8,8,8,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.9166111630002,None,653.9166111630002,None,653.9166111630002,None,m,1,0.9224811189997126,655.4668791799995,None,655.4668791799995,None,655.4668791799995,None,656.4665524180018,None,656.4665524180018,None,656.4665524180018,None,656.4665524180018,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,T3,B4,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,8,8,8,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.4162954480016,None,658.4162954480016,None,658.4162954480016,None,c,1,0.8547429220016056,659.966552842001,None,659.966552842001,None,659.966552842001,None,660.9001199359991,None,660.9001199359991,None,660.9001199359991,None,660.9001199359991,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,T2,B2,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,8,8,8,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.8501793350006,None,662.8501793350006,None,662.8501793350006,None,m,1,0.66172011800154,664.3836081279987,None,664.3836081279987,None,664.3836081279987,None,665.1168948910017,None,665.1168948910017,None,665.1168948910017,None,665.1168948910017,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,T4,B3,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,8,8,8,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.0661490470011,None,667.0661490470011,None,667.0661490470011,None,m,1,0.9393294949986739,668.6020717790016,None,668.6020717790016,None,668.6020717790016,None,669.5998789619989,None,669.5998789619989,None,669.5998789619989,None,669.5998789619989,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,B2,T2,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,9,9,9,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.5833951560016,None,671.5833951560016,None,671.5833951560016,None,m,1,0.7749605409990181,673.1183805120017,None,673.1183805120017,None,673.1183805120017,None,673.9495045820004,None,673.9495045820004,None,673.9495045820004,None,673.9495045820004,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,B4,T3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,9,9,9,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.9162393020015,None,675.9162393020015,None,675.9162393020015,None,c,1,1.8838640249996388,677.4494336450007,None,677.4494336450007,None,677.4494336450007,None,679.4001518299992,None,679.4001518299992,None,679.4001518299992,None,679.4001518299992,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T1,B2,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,9,9,9,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.3502791819992,None,681.3502791819992,None,681.3502791819992,None,m,1,1.0247796709991235,682.884595522999,None,682.884595522999,None,682.884595522999,None,683.9671027799995,None,683.9671027799995,None,683.9671027799995,None,683.9671027799995,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T2,B1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,9,9,9,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.933278061002,None,685.933278061002,None,685.933278061002,None,c,1,0.9042105680018722,687.4691672270019,None,687.4691672270019,None,687.4691672270019,None,688.4502970149988,None,688.4502970149988,None,688.4502970149988,None,688.4502970149988,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,B1,T1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,9,9,9,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.3998800070003,None,690.3998800070003,None,690.3998800070003,None,c,1,1.0304711409989977,691.93483844,None,691.93483844,None,691.93483844,None,693.016782450999,None,693.016782450999,None,693.016782450999,None,693.016782450999,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T3,B3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,9,9,9,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.9829658039998,None,694.9829658039998,None,694.9829658039998,None,c,1,0.8473437300017395,696.533946765001,None,696.533946765001,None,696.533946765001,None,697.4330353170008,None,697.4330353170008,None,697.4330353170008,None,697.4330353170008,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,B3,T4,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,9,9,9,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.3994019790007,None,699.3994019790007,None,699.3994019790007,None,m,1,0.7995126470013929,700.9497853540015,None,700.9497853540015,None,700.9497853540015,None,701.8164887230014,None,701.8164887230014,None,701.8164887230014,None,701.8164887230014,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T4,B4,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,9,9,9,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.7668652620014,None,703.7668652620014,None,703.7668652620014,None,m,1,0.8480308180005522,705.3012833749999,None,705.3012833749999,None,705.3012833749999,None,706.2001476190017,None,706.2001476190017,None,706.2001476190017,None,706.2001476190017,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,B4,T4,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,10,10,10,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.1835601780003,None,708.1835601780003,None,708.1835601780003,None,m,1,0.7678307949972805,709.733426564002,None,709.733426564002,None,709.733426564002,None,710.5665507129997,None,710.5665507129997,None,710.5665507129997,None,710.5665507129997,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,B3,T3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,10,10,10,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.5332840100018,None,712.5332840100018,None,712.5332840100018,None,c,1,0.9137462159997085,714.0835500479989,None,714.0835500479989,None,714.0835500479989,None,715.0503337890004,None,715.0503337890004,None,715.0503337890004,None,715.0503337890004,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,T3,B4,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,10,10,10,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.0166037830022,None,717.0166037830022,None,717.0166037830022,None,c,1,0.8935445189999882,718.5517200870017,None,718.5517200870017,None,718.5517200870017,None,719.5001371580001,None,719.5001371580001,None,719.5001371580001,None,719.5001371580001,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,T2,B2,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,10,10,10,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.4667693289994,None,721.4667693289994,None,721.4667693289994,None,m,1,0.9083648129999347,723.000874712001,None,723.000874712001,None,723.000874712001,None,723.9834100510016,None,723.9834100510016,None,723.9834100510016,None,723.9834100510016,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,B2,T1,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,10,10,10,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.9332581150011,None,725.9332581150011,None,725.9332581150011,None,m,1,0.7468513040003018,727.4664645369994,None,727.4664645369994,None,727.4664645369994,None,728.2670828209993,None,728.2670828209993,None,728.2670828209993,None,728.2670828209993,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,B1,T2,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,10,10,10,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.233419766002,None,730.233419766002,None,730.233419766002,None,c,1,1.9817337519998546,731.7675679150016,None,731.7675679150016,None,731.7675679150016,None,733.8002988260014,None,733.8002988260014,None,733.8002988260014,None,733.8002988260014,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,T1,B1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,10,10,10,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.766535019,None,735.766535019,None,735.766535019,None,c,1,0.9451774039989687,737.3001072020015,None,737.3001072020015,None,737.3001072020015,None,738.3001739479987,None,738.3001739479987,None,738.3001739479987,None,738.3001739479987,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_1.xlsx,,T4,B3,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,10,10,10,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.2666259809994,None,740.2666259809994,None,740.2666259809994,None,m,1,0.9095528899997589,741.7998189620012,None,741.7998189620012,None,741.7998189620012,None,742.768533773,None,742.768533773,None,742.768533773,None,742.768533773,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,B2,T2,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,11,11,11,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.7500575869999,None,744.7500575869999,None,744.7500575869999,None,m,1,0.8085710579980514,746.2847955600009,None,746.2847955600009,None,746.2847955600009,None,747.150378221002,None,747.150378221002,None,747.150378221002,None,747.150378221002,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T2,B1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,11,11,11,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.1166420000009,None,749.1166420000009,None,749.1166420000009,None,c,1,0.8430826990006608,750.6502751869994,None,750.6502751869994,None,750.6502751869994,None,751.5502825430012,None,751.5502825430012,None,751.5502825430012,None,751.5502825430012,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,B1,T1,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,11,11,11,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.5166485959999,None,753.5166485959999,None,753.5166485959999,None,c,1,0.7145255249997717,755.0667699600017,None,755.0667699600017,None,755.0667699600017,None,755.833494581002,None,755.833494581002,None,755.833494581002,None,755.833494581002,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,B4,T3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,11,11,11,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.799966458002,None,757.799966458002,None,757.799966458002,None,c,1,1.1198031989988522,759.3335211910016,None,759.3335211910016,None,759.3335211910016,None,760.5168549100017,None,760.5168549100017,None,760.5168549100017,None,760.5168549100017,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,B3,T4,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,11,11,11,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.4829293570001,None,762.4829293570001,None,762.4829293570001,None,m,1,0.916761160002352,764.0165586260009,None,764.0165586260009,None,764.0165586260009,None,765.0002912550008,None,765.0002912550008,None,765.0002912550008,None,765.0002912550008,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T1,B2,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,11,11,11,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.9494503300011,None,766.9494503300011,None,766.9494503300011,None,m,1,0.6901588420005282,768.4832268300015,None,768.4832268300015,None,768.4832268300015,None,769.2330671070013,None,769.2330671070013,None,769.2330671070013,None,769.2330671070013,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T3,B3,c,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,11,11,11,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.1999269740008,None,771.1999269740008,None,771.1999269740008,None,c,1,0.6137120810017223,772.7355988700001,None,772.7355988700001,None,772.7355988700001,None,773.4163911190008,None,773.4163911190008,None,773.4163911190008,None,773.4163911190008,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage1_2.xlsx,,T4,B4,m,"['c', 'm']","['Clue', 'Monopoly']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,0,11,11,11,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.366585918,None,775.366585918,None,775.366585918,None,m,1,0.6729762349968951,776.9163947170018,None,776.9163947170018,None,776.9163947170018,None,777.666350260999,None,777.666350260999,None,777.666350260999,None,777.666350260999,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.6334140979998,None,space,2.8440543539982173,784.6333473980012,None,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage2_1.xlsx,,B6,T6,r,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.5334462819992,None,787.5334462819992,None,787.5334462819992,None,s,0,1.418199021001783,789.0990958129987,None,789.0990958129987,None,789.0990958129987,None,790.5832089050018,None,790.5832089050018,None,790.5832089050018,None,790.5832089050018,None,,,,,,,,,,,,,,,784.6333473980012,None,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage2_1.xlsx,,T1,B1,s,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.5497171579991,None,792.5497171579991,None,792.5497171579991,None,s,1,1.2493358829997305,794.0839792449988,None,794.0839792449988,None,794.0839792449988,None,795.3860382679995,None,795.3860382679995,None,795.3860382679995,None,795.3860382679995,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
condition files/Stage2_1.xlsx,,B4,T4,r,"['s', 'r']","['Stratego', 'Risk']","[-0.15, 0.5]","[0.15, 0.5]",1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.3493872660001,None,797.3493872660001,None,797.3493872660001,None,r,1,1.1035722159977013,798.8858079640013,None,798.8858079640013,None,798.8858079640013,None,800.0668048459993,None,800.0668048459993,None,800.0668048459993,None,800.0668048459993,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_30_1316,spring_faces,3.1.5,60.01188007262941,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.0166472519995,None,802.0166472519995,None,802.0166472519995,None,s,1,2.198996195998916,803.5503200790008,None,803.5503200790008,None,803.5503200790008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
